GEO.id,GEO.display-label,HC03_VC48,HC03_VC49,HC03_VC50,HC04_VC51,HC03_VC56,HC03_VC64,HC03_VC69,HC03_VC70
Id,Geography,Percent; RACE - One race,Percent; RACE - One race - White,Percent; RACE - One race - Black or African American,Percent Margin of Error; RACE - One race - American Indian and Alaska Native,Percent; RACE - One race - Asian,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent; RACE - One race - Some other race,Percent; RACE - Two or more races
1400000US17031828702,"Census Tract 8287.02, Cook County, Illinois",97.3,24.7,70.5,0.5,0.1,0,2.1,2.7
1400000US17031828801,"Census Tract 8288.01, Cook County, Illinois",96.6,46.2,44.5,0.5,1.7,0,4.2,3.4
1400000US17031828802,"Census Tract 8288.02, Cook County, Illinois",97.5,69.2,26.9,0.8,0,0,1.3,2.5
1400000US17031828900,"Census Tract 8289, Cook County, Illinois",97.9,25,41.8,0.9,0.4,0,30.6,2.1
1400000US17031829000,"Census Tract 8290, Cook County, Illinois",100,2.2,97.1,0.7,0,0,0.2,0
1400000US17031829100,"Census Tract 8291, Cook County, Illinois",98,29.9,21.5,1.6,0,0,44.8,2
1400000US17031829200,"Census Tract 8292, Cook County, Illinois",97,53.8,24.5,0.5,0,0,18.6,3
1400000US17031829301,"Census Tract 8293.01, Cook County, Illinois",96.7,42.8,36.3,0.7,0.9,0,16.8,3.3
1400000US17031829302,"Census Tract 8293.02, Cook County, Illinois",97.6,17.2,57.7,0.6,0,0,22.6,2.4
1400000US17031829401,"Census Tract 8294.01, Cook County, Illinois",98.9,4,90.7,0.5,0,0,4,1.1
1400000US17031829402,"Census Tract 8294.02, Cook County, Illinois",98.1,32.5,63.6,0.8,1.5,0,0.6,1.9
1400000US17031829500,"Census Tract 8295, Cook County, Illinois",97.4,51.1,10.4,1.2,0,0,35.1,2.6
1400000US17031829600,"Census Tract 8296, Cook County, Illinois",98.2,82.4,8.5,0.9,1.9,0,5.3,1.8
1400000US17031829700,"Census Tract 8297, Cook County, Illinois",96.9,16.7,75.3,0.6,1.7,0,3.1,3.1
1400000US17031829800,"Census Tract 8298, Cook County, Illinois",97.9,50.2,45.3,0.3,0.6,0,1.6,2.1
1400000US17031829901,"Census Tract 8299.01, Cook County, Illinois",97.8,35.5,57.1,0.3,1,0,4.3,2.2
1400000US17031829902,"Census Tract 8299.02, Cook County, Illinois",99.2,17.8,79.2,0.4,1.9,0.3,0,0.8
1400000US17031830001,"Census Tract 8300.01, Cook County, Illinois",100,91.7,8.3,1.2,0,0,0,0
1400000US17031830003,"Census Tract 8300.03, Cook County, Illinois",98.3,7.2,89.3,0.4,0,0,1.8,1.7
1400000US17031830004,"Census Tract 8300.04, Cook County, Illinois",98.7,9.2,87.2,0.4,0.6,0,1.7,1.3
1400000US17031830005,"Census Tract 8300.05, Cook County, Illinois",98,24.1,72.2,0.7,1.5,0,0.2,2
1400000US17031830006,"Census Tract 8300.06, Cook County, Illinois",93.7,46.2,46.7,1.2,0.8,0,0,6.3
1400000US17031830007,"Census Tract 8300.07, Cook County, Illinois",98.9,17,78.3,0.6,1.7,0,2,1.1
1400000US17031830008,"Census Tract 8300.08, Cook County, Illinois",98.3,10.8,85.2,0.4,1.6,0,0.4,1.7
1400000US17031830100,"Census Tract 8301, Cook County, Illinois",93.8,17.4,70,0.9,0.2,0,6.2,6.2
1400000US17031830201,"Census Tract 8302.01, Cook County, Illinois",97.4,14.8,80.7,0.5,1.2,0,0.7,2.6
1400000US17031830202,"Census Tract 8302.02, Cook County, Illinois",91.8,25.6,60.1,0.6,0.5,0,5.3,8.2
1400000US17031830300,"Census Tract 8303, Cook County, Illinois",98.4,24.1,73.5,0.6,0,0,0.9,1.6
1400000US17031830400,"Census Tract 8304, Cook County, Illinois",96.7,32.2,58.9,0.6,0,0,5.6,3.3
1400000US17031830500,"Census Tract 8305, Cook County, Illinois",99.6,76.4,0,0.6,0,0,23.2,0.4
1400000US17031830600,"Census Tract 8306, Cook County, Illinois",97.2,67.3,15.2,2.8,5.2,0,7.6,2.8
1400000US17031830700,"Census Tract 8307, Cook County, Illinois",98.6,58.9,33.7,0.6,2.6,0.9,2.1,1.4
1400000US17031830800,"Census Tract 8308, Cook County, Illinois",97.4,80.4,8.1,1.1,7.1,0,1.9,2.6
1400000US17031830900,"Census Tract 8309, Cook County, Illinois",94.5,83.1,2,0.5,3.3,0,5.8,5.5
1400000US17031831000,"Census Tract 8310, Cook County, Illinois",97.6,85,3.4,1.2,7.2,0,2,2.4
1400000US17031831100,"Census Tract 8311, Cook County, Illinois",96.9,80.4,1.9,0.3,5.4,0,9.2,3.1
1400000US17031831200,"Census Tract 8312, Cook County, Illinois",98.2,34,5.4,0.3,0,0,58.6,1.8
1400000US17031831300,"Census Tract 8313, Cook County, Illinois",94.2,18.6,41.5,0.6,0,0,33.6,5.8
1400000US17031831400,"Census Tract 8314, Cook County, Illinois",98.4,15.2,66.5,0.8,0.3,0.2,15.5,1.6
1400000US17031831500,"Census Tract 8315, Cook County, Illinois",98.8,73,5.7,0.8,4.2,0,16,1.2
1400000US17031831600,"Census Tract 8316, Cook County, Illinois",94.6,57.5,6.9,0.8,2.6,0,26.9,5.4
1400000US17031831700,"Census Tract 8317, Cook County, Illinois",94.8,57.4,3.1,0.3,6.4,0,27.8,5.2
1400000US17031831800,"Census Tract 8318, Cook County, Illinois",94.4,53.2,3.1,0.5,28.6,0,9.4,5.6
1400000US17031831900,"Census Tract 8319, Cook County, Illinois",97.4,87.8,0.6,1,9,0,0,2.6
1400000US17031832000,"Census Tract 8320, Cook County, Illinois",98.4,90.1,2.9,1.5,5.1,0,0.3,1.6
1400000US17031832100,"Census Tract 8321, Cook County, Illinois",98.3,72.2,19.5,1.2,5.5,0,0.2,1.7
1400000US17031832200,"Census Tract 8322, Cook County, Illinois",91,81.2,2.5,0.8,3.1,0,4.2,9
1400000US17031832300,"Census Tract 8323, Cook County, Illinois",96.6,80.4,1.8,1.4,10.7,0,3.6,3.4
1400000US17031832400,"Census Tract 8324, Cook County, Illinois",97,83.9,2.2,0.9,7,0,4,3
1400000US17031832500,"Census Tract 8325, Cook County, Illinois",97.2,88.8,6.5,1,1.2,0,0,2.8
1400000US17031832600,"Census Tract 8326, Cook County, Illinois",96.8,90,0.7,0.7,5.6,0,0.5,3.2
1400000US17031832900,"Census Tract 8329, Cook County, Illinois",95.2,71.9,2.1,1,17.4,0,3.7,4.8
1400000US17031833000,"Census Tract 8330, Cook County, Illinois",96.1,72.9,10.9,0.9,11.3,0.4,0.5,3.9
1400000US17031833100,"Census Tract 8331, Cook County, Illinois",97.5,69.5,12.3,0.4,15.2,0,0.5,2.5
1400000US17031833300,"Census Tract 8333, Cook County, Illinois",95.6,54.1,5.4,1,34,0,2,4.4
1400000US17031833900,"Census Tract 8339, Cook County, Illinois",99.1,38.1,53.1,0.4,0,0,7.8,0.9
1400000US17031834000,"Census Tract 8340, Cook County, Illinois",99.5,1.3,97.3,0.9,0.9,0,0,0.5
1400000US17031834200,"Census Tract 8342, Cook County, Illinois",99.4,2.3,97.1,0.6,0,0,0,0.6
1400000US17031834300,"Census Tract 8343, Cook County, Illinois",99.5,1.3,97.6,0.4,0.3,0,0.2,0.5
1400000US17031834400,"Census Tract 8344, Cook County, Illinois",98.3,3,95.1,0.6,0.2,0,0,1.7
1400000US17031834500,"Census Tract 8345, Cook County, Illinois",92.3,0,92.1,1.9,0,0,0.2,7.7
1400000US17031834600,"Census Tract 8346, Cook County, Illinois",100,2.9,96.2,0.9,0.3,0,0.5,0
1400000US17031834700,"Census Tract 8347, Cook County, Illinois",95.3,6.3,86,1.5,3,0,0,4.7
1400000US17031834800,"Census Tract 8348, Cook County, Illinois",99.1,0.1,99,1.8,0,0,0,0.9
1400000US17031834900,"Census Tract 8349, Cook County, Illinois",96.9,1.5,94.9,1.2,0,0.5,0,3.1
1400000US17031835000,"Census Tract 8350, Cook County, Illinois",98.9,14.6,56.4,0.4,0,0,27.9,1.1
1400000US17031835100,"Census Tract 8351, Cook County, Illinois",97,32.6,12.3,0.6,0.1,0,51.6,3
1400000US17031835200,"Census Tract 8352, Cook County, Illinois",98.7,62.8,0,1.5,0.7,0,35.2,1.3
1400000US17031835500,"Census Tract 8355, Cook County, Illinois",100,11.1,87.9,1.9,0,0,1,0
1400000US17031835600,"Census Tract 8356, Cook County, Illinois",100,3.6,96.4,2.9,0,0,0,0
1400000US17031835700,"Census Tract 8357, Cook County, Illinois",95.3,0,95.3,4.6,0,0,0,4.7
1400000US17031835800,"Census Tract 8358, Cook County, Illinois",99.3,3.8,94.3,1.6,1.2,0,0,0.7
1400000US17031835900,"Census Tract 8359, Cook County, Illinois",98.1,1.5,93.4,0.9,0,0,3.2,1.9
1400000US17031836000,"Census Tract 8360, Cook County, Illinois",97.8,2.2,94.5,1,0.6,0,0.6,2.2
1400000US17031836100,"Census Tract 8361, Cook County, Illinois",99.1,0.3,98.5,1.5,0.3,0,0,0.9
1400000US17031836200,"Census Tract 8362, Cook County, Illinois",97,65.9,6.1,1.6,24.4,0,0.6,3
1400000US17031836300,"Census Tract 8363, Cook County, Illinois",97.9,33.8,54,1.9,4.9,0,5.2,2.1
1400000US17031836400,"Census Tract 8364, Cook County, Illinois",99.4,6.2,90.4,0.8,2.1,0,0.6,0.6
1400000US17031836500,"Census Tract 8365, Cook County, Illinois",100,3.6,95.5,1.7,0,0,0.9,0
1400000US17031836600,"Census Tract 8366, Cook County, Illinois",97.5,31.5,36.6,1,0,0,29.4,2.5
1400000US17031836700,"Census Tract 8367, Cook County, Illinois",99.8,5.7,76.3,1.2,0.3,0,17.6,0.2
1400000US17031836800,"Census Tract 8368, Cook County, Illinois",98.5,4.1,93,1.2,0,0,1.5,1.5
1400000US17031836900,"Census Tract 8369, Cook County, Illinois",100,6.7,91.2,1.9,1.1,0,0.9,0
1400000US17031837000,"Census Tract 8370, Cook County, Illinois",97.8,6.8,89.6,1.4,0.1,0,1.3,2.2
1400000US17031837100,"Census Tract 8371, Cook County, Illinois",97.6,24.3,70.2,1.5,0,0,3,2.4
1400000US17031837300,"Census Tract 8373, Cook County, Illinois",99,6,86.9,1.1,1.5,0,4.6,1
1400000US17031837400,"Census Tract 8374, Cook County, Illinois",98.6,6.6,91,1.2,1,0,0,1.4
1400000US17031837800,"Census Tract 8378, Cook County, Illinois",97.1,15.7,73.8,0.8,4.3,0,3.3,2.9
1400000US17031838000,"Census Tract 8380, Cook County, Illinois",96.9,16.8,73.1,1,1.3,2,3.7,3.1
1400000US17031838100,"Census Tract 8381, Cook County, Illinois",97.5,24.4,54.1,1.5,15.6,0,3.4,2.5
1400000US17031838200,"Census Tract 8382, Cook County, Illinois",96.2,54.1,24.7,1.3,13.3,0.1,3.9,3.8
1400000US17031838300,"Census Tract 8383, Cook County, Illinois",97.6,39.6,44.4,1.8,10.8,0,2.9,2.4
1400000US17031838600,"Census Tract 8386, Cook County, Illinois",100,2.7,94.4,1.8,0,0,3,0
1400000US17031838700,"Census Tract 8387, Cook County, Illinois",100,3.8,92.9,0.6,0,0,3.3,0
1400000US17031838800,"Census Tract 8388, Cook County, Illinois",98.5,44.8,51.9,1.1,0,0,1.2,1.5
1400000US17031839000,"Census Tract 8390, Cook County, Illinois",94.7,63.2,15.7,0.3,15.7,0,0,5.3
1400000US17031839100,"Census Tract 8391, Cook County, Illinois",96.8,59.3,13,0.4,21.8,0,2.5,3.2
1400000US17031839200,"Census Tract 8392, Cook County, Illinois",98.4,14.3,70.9,1.1,12.2,0,1,1.6
1400000US17031839500,"Census Tract 8395, Cook County, Illinois",97.6,19.7,66.5,2,9.1,0,2.2,2.4
1400000US17031839600,"Census Tract 8396, Cook County, Illinois",99,9,88.2,1.6,1.3,0,0.5,1
1400000US17031839700,"Census Tract 8397, Cook County, Illinois",96.9,60.3,1.9,0.4,21.2,0,13.2,3.1
1400000US17031839800,"Census Tract 8398, Cook County, Illinois",99.1,63.5,0.7,0.9,27.5,0,7.4,0.9
1400000US17031839900,"Census Tract 8399, Cook County, Illinois",97.2,66,3.4,0.7,21.3,0.2,6.3,2.8
1400000US17031840000,"Census Tract 8400, Cook County, Illinois",98.4,50.5,1.5,1,30.2,0,16.1,1.6
1400000US17031840100,"Census Tract 8401, Cook County, Illinois",100,33,0.7,1,65.1,0,1.2,0
1400000US17031840200,"Census Tract 8402, Cook County, Illinois",98.9,28.1,1.7,1.1,59.6,0,9.6,1.1
1400000US17031840300,"Census Tract 8403, Cook County, Illinois",95.6,47.9,1.5,4.4,20.3,0,21.3,4.4
1400000US17031840400,"Census Tract 8404, Cook County, Illinois",98.1,47.2,0.1,0.8,31.9,0,18.9,1.9
1400000US17031840700,"Census Tract 8407, Cook County, Illinois",99.2,67.3,4.2,0.7,0.9,0,26.7,0.8
1400000US17031840800,"Census Tract 8408, Cook County, Illinois",97,71.1,1,1.7,0,0,23.7,3
1400000US17031841000,"Census Tract 8410, Cook County, Illinois",97.6,22.5,42.2,3.3,32.9,0,0,2.4
1400000US17031841100,"Census Tract 8411, Cook County, Illinois",98.6,5,3.5,0.4,89.7,0,0.4,1.4
1400000US17031841200,"Census Tract 8412, Cook County, Illinois",97.6,53.3,6.6,1.3,2.1,0,35.2,2.4
1400000US17031841300,"Census Tract 8413, Cook County, Illinois",96.6,59.7,4,0.7,0.5,0,32.4,3.4
1400000US17031841400,"Census Tract 8414, Cook County, Illinois",100,8.4,90.1,2.2,0.4,0,1.1,0
1400000US17031841500,"Census Tract 8415, Cook County, Illinois",99.4,4.1,90.3,1,0.4,0,4.5,0.6
1400000US17031841600,"Census Tract 8416, Cook County, Illinois",100,0,100,4,0,0,0,0
1400000US17031841700,"Census Tract 8417, Cook County, Illinois",100,15.2,64.8,1.6,0,0,20,0
1400000US17031841800,"Census Tract 8418, Cook County, Illinois",97.6,0.4,96.7,1.1,0,0,0.6,2.4
1400000US17031841900,"Census Tract 8419, Cook County, Illinois",95.8,56.3,15.1,0.4,22.6,0,1.8,4.2
1400000US17031842000,"Census Tract 8420, Cook County, Illinois",96.7,40,34.6,0.9,20.2,0,2,3.3
1400000US17031842100,"Census Tract 8421, Cook County, Illinois",95.8,16.4,46.7,0.4,0.4,0,32.3,4.2
1400000US17031842200,"Census Tract 8422, Cook County, Illinois",97.4,66.9,15.5,1,10,0,4.9,2.6
1400000US17031842300,"Census Tract 8423, Cook County, Illinois",96.2,79.1,9.3,0.8,7,0,0.8,3.8
1400000US17031842400,"Census Tract 8424, Cook County, Illinois",100,0,100,0.9,0,0,0,0
1400000US17031842500,"Census Tract 8425, Cook County, Illinois",100,0.1,99.9,1.3,0,0,0,0
1400000US17031842600,"Census Tract 8426, Cook County, Illinois",98.1,67.9,3.7,3.3,9.5,0,14.7,1.9
1400000US17031842800,"Census Tract 8428, Cook County, Illinois",99.1,45.4,1.3,0.8,5.7,0,46.2,0.9
1400000US17031842900,"Census Tract 8429, Cook County, Illinois",100,13.8,76.3,0.7,2.1,0,7.2,0
1400000US17031843000,"Census Tract 8430, Cook County, Illinois",100,0.3,95.8,0.3,0,0,3.7,0
1400000US17031843100,"Census Tract 8431, Cook County, Illinois",97.9,6,90.8,1.5,0,0,1.2,2.1
1400000US17031843200,"Census Tract 8432, Cook County, Illinois",96.7,57.8,3.2,1.3,1.6,0,34.1,3.3
1400000US17031843300,"Census Tract 8433, Cook County, Illinois",98.8,35.9,55.8,1.3,0.5,0,6.5,1.2
1400000US17031843400,"Census Tract 8434, Cook County, Illinois",92.4,13.3,73.1,2.1,3.1,0,3,7.6
1400000US17031843500,"Census Tract 8435, Cook County, Illinois",100,28.7,66.3,0.3,0.4,0,4.5,0
1400000US17031843600,"Census Tract 8436, Cook County, Illinois",98,6,91.4,1,0.5,0,0,2
1400000US17031843700,"Census Tract 8437, Cook County, Illinois",94.7,87.4,2.3,0.4,3.2,0,1.5,5.3
1400000US17031843800,"Census Tract 8438, Cook County, Illinois",99.6,33,52.1,1.6,8.4,0,6.2,0.4
1400000US17031843900,"Census Tract 8439, Cook County, Illinois",99.4,4.4,88.9,0.7,3.6,0,2.5,0.6
1400000US17031980000,"Census Tract 9800, Cook County, Illinois",,,,,,,,
1400000US17031980100,"Census Tract 9801, Cook County, Illinois",,,,,,,,
1400000US17031990000,"Census Tract 9900, Cook County, Illinois",,,,,,,,
