GEO.display-label,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC58,HC03_VC63,HC03_VC64
"Census Tract 8301, Cook County, Illinois",97.7,29.6,65.3,0,2.9,0,0,2.3
"Census Tract 8302.01, Cook County, Illinois",97,24.2,70.8,0,2,0,0,3
"Census Tract 8302.02, Cook County, Illinois",98.3,39.9,56,0.3,2.1,0,0,1.7
"Census Tract 8303, Cook County, Illinois",99.5,37.3,61.9,0,0.3,0,0,0.5
"Census Tract 8304, Cook County, Illinois",95.2,48.6,39.5,0,0.4,0,6.7,4.8
"Census Tract 8305, Cook County, Illinois",99.6,42.2,3.5,1.5,0,0,52.4,0.4
"Census Tract 8306, Cook County, Illinois",98.2,55.9,18.8,0.8,6.4,0,16.2,1.8
"Census Tract 8307, Cook County, Illinois",96.7,47.7,30.7,1.9,9.9,0,6.5,3.3
"Census Tract 8308, Cook County, Illinois",99.5,74.9,7.4,0,6.9,0,10.3,0.5
"Census Tract 8309, Cook County, Illinois",97.2,70.1,5.3,0,2.7,0,19.1,2.8
"Census Tract 8310, Cook County, Illinois",97.5,77.3,1.7,0.8,14.2,0,3.4,2.5
"Census Tract 8311, Cook County, Illinois",97.1,51,2.5,0.6,7.2,0,35.8,2.9
"Census Tract 8312, Cook County, Illinois",95.5,38.1,6.7,0,0,0,50.7,4.5
"Census Tract 8313, Cook County, Illinois",95.9,16.2,51.9,0,7.8,0,20,4.1
"Census Tract 8314, Cook County, Illinois",99.4,19.6,66.7,0,2.8,0,10.3,0.6
"Census Tract 8315, Cook County, Illinois",93,41.1,1.8,0,3.4,0,46.7,7
"Census Tract 8316, Cook County, Illinois",98.5,52.7,5.9,0.1,3.6,0,36.1,1.5
"Census Tract 8317, Cook County, Illinois",89.4,54.5,2,3.3,12.2,0,17.5,10.6
"Census Tract 8318, Cook County, Illinois",94,42.1,2.9,0.8,33.3,0,14.8,6
"Census Tract 8319, Cook County, Illinois",100,95.6,0,0,4.4,0,0,0
"Census Tract 8320, Cook County, Illinois",98.9,81.6,0.7,0,5.4,0,11.1,1.1
"Census Tract 8321, Cook County, Illinois",96.1,64.9,17.3,0,5.5,0,8.4,3.9
"Census Tract 8322, Cook County, Illinois",98.9,88.4,2.1,0,2.2,0,6.2,1.1
"Census Tract 8323, Cook County, Illinois",98.8,92.1,0,0,4.4,0,2.3,1.2
"Census Tract 8324, Cook County, Illinois",99.2,63,5.2,0.4,1.4,0.9,28.3,0.8
"Census Tract 8325, Cook County, Illinois",99.7,79.3,10.1,0,4.3,0,6.1,0.3
"Census Tract 8326, Cook County, Illinois",99.5,91.9,4.3,1.1,2,0,0.2,0.5
"Census Tract 8329, Cook County, Illinois",98.1,55.9,5.6,0,33.2,0,3.5,1.9
"Census Tract 8330, Cook County, Illinois",97.5,64.8,26.9,0,4.9,0,0.8,2.5
"Census Tract 8331, Cook County, Illinois",98.3,71.4,14.8,0,11.1,0,1,1.7
"Census Tract 8333, Cook County, Illinois",100,63.2,1.7,0.2,30.6,0,4.3,0
"Census Tract 8339, Cook County, Illinois",99.1,36.6,30.9,0,0,0,31.6,0.9
"Census Tract 8340, Cook County, Illinois",96.7,0.8,95.8,0,0,0,0,3.3
"Census Tract 8342, Cook County, Illinois",99.8,0.9,97.5,0,1.1,0,0.4,0.2
"Census Tract 8343, Cook County, Illinois",99.2,0.3,98.7,0,0.2,0,0,0.8
"Census Tract 8344, Cook County, Illinois",96.7,4.8,90.2,0,0.6,0,1,3.3
"Census Tract 8345, Cook County, Illinois",98.9,3.6,95.3,0,0,0,0,1.1
"Census Tract 8346, Cook County, Illinois",99.8,1.1,98.7,0,0,0,0,0.2
"Census Tract 8347, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 8348, Cook County, Illinois",100,0,100,0,0,0,0,0
"Census Tract 8349, Cook County, Illinois",100,0,99.7,0.3,0,0,0,0
"Census Tract 8350, Cook County, Illinois",97.5,11.1,68.2,0,1.5,0,16.8,2.5
"Census Tract 8351, Cook County, Illinois",95.7,39.8,19,0,0.5,0,36.4,4.3
"Census Tract 8352, Cook County, Illinois",100,79.4,2.7,0,4.5,0,13.5,0
"Census Tract 8355, Cook County, Illinois",98.8,2.3,92.8,1.3,0.5,0,1.9,1.2
"Census Tract 8356, Cook County, Illinois",100,2,98,0,0,0,0,0
"Census Tract 8357, Cook County, Illinois",,,,,,,,
"Census Tract 8358, Cook County, Illinois",100,0.8,99.2,0,0,0,0,0
"Census Tract 8359, Cook County, Illinois",99.8,1.8,94.5,0,0,0,3.5,0.2
"Census Tract 8360, Cook County, Illinois",97.7,1.4,94,0,0,0.5,1.8,2.3
"Census Tract 8361, Cook County, Illinois",100,2.6,97.4,0,0,0,0,0
"Census Tract 8362, Cook County, Illinois",98.9,85.7,1,1.1,8.9,0,2.1,1.1
"Census Tract 8363, Cook County, Illinois",94.3,20.4,65.1,0,8,0,0.9,5.7
"Census Tract 8364, Cook County, Illinois",99.6,2.8,94.7,0,1.6,0,0.5,0.4
"Census Tract 8365, Cook County, Illinois",99.5,6.4,92.8,0.3,0,0,0,0.5
"Census Tract 8366, Cook County, Illinois",96.9,33,35.9,0,0,0,28,3.1
"Census Tract 8367, Cook County, Illinois",100,6.8,83.1,0,1.1,0,9,0
"Census Tract 8368, Cook County, Illinois",98.8,5,93.5,0,0.3,0,0,1.2
"Census Tract 8369, Cook County, Illinois",99.2,2.4,94.6,0,0,0,2.2,0.8
"Census Tract 8370, Cook County, Illinois",100,1.6,95.6,0,1,0,1.8,0
"Census Tract 8371, Cook County, Illinois",94.8,18.4,73.1,0,2.3,0,0.9,5.2
"Census Tract 8373, Cook County, Illinois",100,9.3,88.2,1,1.1,0,0.4,0
"Census Tract 8374, Cook County, Illinois",99.5,4.8,92.5,0,1.4,0,0.9,0.5
"Census Tract 8378, Cook County, Illinois",96,10.3,82.6,0,2.3,0,0.8,4
"Census Tract 8380, Cook County, Illinois",97,12.7,75.1,0,4.5,0,4.8,3
"Census Tract 8381, Cook County, Illinois",95.7,26.3,42.3,0.8,22.5,1.7,2.1,4.3
"Census Tract 8382, Cook County, Illinois",98.1,32.4,23.7,0,29.2,0,12.8,1.9
"Census Tract 8383, Cook County, Illinois",100,53.2,39.8,0,5.5,0,1.5,0
"Census Tract 8386, Cook County, Illinois",100,3.7,96.3,0,0,0,0,0
"Census Tract 8387, Cook County, Illinois",100,2.1,97.9,0,0,0,0,0
"Census Tract 8388, Cook County, Illinois",100,24.1,42.8,0,0,0,33.1,0
"Census Tract 8390, Cook County, Illinois",98.8,67.8,15.3,0.3,10.9,0,4.5,1.2
"Census Tract 8391, Cook County, Illinois",96.7,65.4,14.1,0,13.9,0,3.2,3.3
"Census Tract 8392, Cook County, Illinois",97.9,14.4,79.4,0,3.4,0,0.8,2.1
"Census Tract 8395, Cook County, Illinois",99.5,13.7,83.9,0,1.9,0,0,0.5
"Census Tract 8396, Cook County, Illinois",100,2.9,95.5,0,0,0,1.6,0
"Census Tract 8397, Cook County, Illinois",99.6,52.5,1.5,0,23.5,0.2,21.9,0.4
"Census Tract 8398, Cook County, Illinois",99,55.5,0,0.8,26.5,0,16.3,1
"Census Tract 8399, Cook County, Illinois",98.8,67.8,0.5,0.7,12.8,0,17,1.2
"Census Tract 8400, Cook County, Illinois",99.7,55.7,0,0,42.3,0,1.8,0.3
"Census Tract 8401, Cook County, Illinois",98.4,26.5,0,0,65.5,0,6.4,1.6
"Census Tract 8402, Cook County, Illinois",97.3,32.7,0.6,0,56.2,1.1,6.8,2.7
"Census Tract 8403, Cook County, Illinois",98.8,40.6,0,1,14.6,0,42.6,1.2
"Census Tract 8404, Cook County, Illinois",99.5,35.6,1,2.2,31.1,0,29.5,0.5
"Census Tract 8407, Cook County, Illinois",98.1,67.5,0,0,0,0,30.6,1.9
"Census Tract 8408, Cook County, Illinois",100,41.1,0.3,0,0,0,58.6,0
"Census Tract 8410, Cook County, Illinois",98.6,7.9,86.1,0,4.6,0,0,1.4
"Census Tract 8411, Cook County, Illinois",99.6,10.6,3.5,0.2,85,0.3,0,0.4
"Census Tract 8412, Cook County, Illinois",98.4,48.7,1.9,1.3,0,0,46.5,1.6
"Census Tract 8413, Cook County, Illinois",95.5,31.5,1.4,0,0,0,62.6,4.5
"Census Tract 8414, Cook County, Illinois",98.1,5.4,91,0,0,0,1.8,1.9
"Census Tract 8415, Cook County, Illinois",99.3,0,99.3,0,0,0,0,0.7
"Census Tract 8416, Cook County, Illinois",100,3.1,96.9,0,0,0,0,0
"Census Tract 8417, Cook County, Illinois",99.1,17,60.8,0.6,0,0,20.7,0.9
"Census Tract 8418, Cook County, Illinois",96.7,1.8,94.9,0,0,0,0,3.3
"Census Tract 8419, Cook County, Illinois",95.9,45.8,32.2,0.9,14.7,0,2.2,4.1
"Census Tract 8420, Cook County, Illinois",99.9,41.5,41.9,0.4,16.1,0,0,0.1
"Census Tract 8421, Cook County, Illinois",100,12.7,60.7,0.6,0.9,0,25.2,0
"Census Tract 8422, Cook County, Illinois",97,32.5,58.1,1.6,3.9,0.4,0.5,3
"Census Tract 8423, Cook County, Illinois",98.4,63.6,24.8,0,8.4,0,1.5,1.6
"Census Tract 8424, Cook County, Illinois",99.8,0.5,98.8,0,0.6,0,0,0.2
"Census Tract 8425, Cook County, Illinois",98.8,0,96.2,0,0,0,2.6,1.2
"Census Tract 8426, Cook County, Illinois",95.6,76.2,0.2,2,10.3,0,7,4.4
"Census Tract 8428, Cook County, Illinois",98.6,49.4,0,0,0.3,0.2,48.8,1.4
"Census Tract 8429, Cook County, Illinois",100,6.7,90.2,0.2,1.1,0,1.7,0
"Census Tract 8430, Cook County, Illinois",100,0,99.6,0.4,0,0,0,0
"Census Tract 8431, Cook County, Illinois",99.6,4.2,92.7,0,0.4,0,2.3,0.4
"Census Tract 8432, Cook County, Illinois",97.9,34.1,3.7,0,2.2,0,57.9,2.1
"Census Tract 8433, Cook County, Illinois",100,29.5,56.3,0,0,0,14.2,0
"Census Tract 8434, Cook County, Illinois",99,1.1,90.8,0,0,0,7.1,1
"Census Tract 8435, Cook County, Illinois",99.9,24.4,68.8,0,0.2,0,6.4,0.1
"Census Tract 8436, Cook County, Illinois",98.8,2,96.8,0,0,0,0,1.2
"Census Tract 8437, Cook County, Illinois",96,81.6,4.5,0,4.1,0,5.7,4
"Census Tract 8438, Cook County, Illinois",99.3,32.7,58.6,0.2,6.5,0,1.4,0.7
"Census Tract 8439, Cook County, Illinois",97.4,3.1,89.8,0,1.7,0,2.8,2.6
"Census Tract 9800, Cook County, Illinois",,,,,,,,
"Census Tract 9801, Cook County, Illinois",,,,,,,,
"Census Tract 9900, Cook County, Illinois",,,,,,,,
